ID,text,target
ynat-v1_train_02974,전국적으로 구름 많음과 소나기 주의보 발령,0
ynat-v1_train_03021,아베 총리 사임 압박 속에서 교체된 외무 장관의 첫 외교 방침 발표,6
ynat-v1_train_00262,제주도 문화 축제들 관광객 유치와 지역 발전에 기여,0
ynat-v1_train_00275,롯데 자이언츠 이대호의 연타포로 시즌 첫 승리 거둠,1
ynat-v1_train_02427,SKT의 독거노인 케어 서비스가 GSMA에서 우수 사례로 선정됨,3
ynat-v1_train_01950,박 대통령 북한 핵 문제 해결을 우선시하고 국제 공조 강화 주장,2
ynat-v1_train_06297,한국당은 평창 올림픽 성공 개최를 위해 전력을 다하고 있지만 색깔론에 대해 비판하고 있다.,2
ynat-v1_train_00676,정치인들의 대중 연설과 활동에 있어 인사말의 중요성 강조,2
ynat-v1_train_05566,남북 정상회담 리허설이 다시 준비되고 있는데 이번에는 남북 정상 회담의 리허설에 초점을 맞추고 있습니다.,2
ynat-v1_train_02026,알파고의 아버지 허사비스 바둑에 대한 열정이 과연 무엇인가,4
ynat-v1_train_02784,서울대학교 내년 1월 기강습회 개최 예정,1
ynat-v1_train_06927,정부의 한반도 안보 강화를 위한 6개국 합의가 체결되었다.,2
ynat-v1_train_06314,자동차 업계 리더인 현대모비스 자본 대출 확대로 경영 강화,5
ynat-v1_train_05147,미즈타니 7사장이 사설을 통해 자신의 견해를 밝히면서 논란의 여지가 있는 발언을 한 것으로 알려졌다.,5
ynat-v1_train_02634,LQ 선정 기관에 대한 5기자회 219 원 지원 확대 방침 발표,3
ynat-v1_train_00651,일본의 WTO 개혁 주장이 국제 무역 분쟁의 해결책으로 주목받고 있다.,6
ynat-v1_train_01917,2016년 대비 855억 원 이상 증가한 9178억 원의 년북공동기금이 발표되�,5
ynat-v1_train_07050,사회적 정의를 위해 항쟁을 벌이는 단체가 새로운 후보에 대해 명예를 부여할 것을 요구한다.,2
ynat-v1_train_00177,유튜브가 MLB 경기 생중계 콘텐츠 독점으로 스포츠 중계 시장 선점,4
